,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
22,2020-02-21,-164.06318104567475,-11175.865851288285,10523.416026366634,-164.06318104567475,-164.06318104567475,108.50360594318873,108.50360594318873,108.50360594318873,108.50360594318873,108.50360594318873,108.50360594318873,0.0,0.0,0.0,-55.55957510248602
23,2020-02-22,-154.8590802743365,-10731.366734837356,11301.716480598749,-154.8590802743365,-154.8590802743365,643.6721857079948,643.6721857079948,643.6721857079948,643.6721857079948,643.6721857079948,643.6721857079948,0.0,0.0,0.0,488.8131054336583
24,2020-02-23,-145.6549795029983,-10026.874539984727,11636.69494676232,-145.6549795029983,-145.6549795029983,912.9633457918034,912.9633457918034,912.9633457918034,912.9633457918034,912.9633457918034,912.9633457918034,0.0,0.0,0.0,767.308366288805
25,2020-02-24,-136.45087873166003,-12309.241158202227,10605.344433553457,-136.45087873166003,-136.45087873166003,-539.596821667429,-539.596821667429,-539.596821667429,-539.596821667429,-539.596821667429,-539.596821667429,0.0,0.0,0.0,-676.0477003990891
26,2020-02-25,-127.24677796032177,-11533.356788101248,10850.892616475441,-127.24677796032177,-127.24677796032177,-389.4726357792032,-389.4726357792032,-389.4726357792032,-389.4726357792032,-389.4726357792032,-389.4726357792032,0.0,0.0,0.0,-516.719413739525
27,2020-02-26,-118.04256502662933,-12222.750025750396,9545.6952567746,-118.04256502662933,-118.04256502662933,-725.5370308259196,-725.5370308259196,-725.5370308259196,-725.5370308259196,-725.5370308259196,-725.5370308259196,0.0,0.0,0.0,-843.5795958525489
28,2020-02-27,-108.83835209293686,-12452.718693227016,10674.68284724516,-108.83835209293686,-108.83835209293686,-10.532649170023262,-10.532649170023262,-10.532649170023262,-10.532649170023262,-10.532649170023262,-10.532649170023262,0.0,0.0,0.0,-119.37100126296012
29,2020-02-28,-99.63413915924447,-12042.850296703635,11338.77354250702,-99.63413915924447,-99.63413915924447,108.50360594413225,108.50360594413225,108.50360594413225,108.50360594413225,108.50360594413225,108.50360594413225,0.0,0.0,0.0,8.869466784887777
30,2020-02-29,-90.429926225552,-10604.03748116049,11900.116565542561,-90.429926225552,-90.429926225552,643.6721857100777,643.6721857100777,643.6721857100777,643.6721857100777,643.6721857100777,643.6721857100777,0.0,0.0,0.0,553.2422594845257
31,2020-03-01,-81.22571329185955,-10815.835832402707,11872.500559295804,-81.22571329185955,-81.22571329185955,912.9633457925927,912.9633457925927,912.9633457925927,912.9633457925927,912.9633457925927,912.9633457925927,0.0,0.0,0.0,831.7376325007332
32,2020-03-02,-72.02149557350297,-11696.610166137047,11501.353833750341,-72.02149557350297,-72.02149557350297,-539.596821668287,-539.596821668287,-539.596821668287,-539.596821668287,-539.596821668287,-539.596821668287,0.0,0.0,0.0,-611.61831724179
33,2020-03-03,-62.81727785514641,-11760.723774399747,11005.915867125284,-62.81727785514641,-62.81727785514641,-389.4726357790115,-389.4726357790115,-389.4726357790115,-389.4726357790115,-389.4726357790115,-389.4726357790115,0.0,0.0,0.0,-452.2899136341579
34,2020-03-04,-53.6130601367899,-11464.258242523534,10807.197632363268,-53.6130601367899,-53.6130601367899,-725.5370308268319,-725.5370308268319,-725.5370308268319,-725.5370308268319,-725.5370308268319,-725.5370308268319,0.0,0.0,0.0,-779.1500909636218
35,2020-03-05,-44.40884241843332,-11197.287848899447,11771.646373685595,-44.40884241843332,-44.40884241843332,-10.532649172358301,-10.532649172358301,-10.532649172358301,-10.532649172358301,-10.532649172358301,-10.532649172358301,0.0,0.0,0.0,-54.94149159079163
36,2020-03-06,-35.20462470007676,-11107.002073634581,11323.18331408385,-35.20462470007676,-35.20462470007676,108.50360594269858,108.50360594269858,108.50360594269858,108.50360594269858,108.50360594269858,108.50360594269858,0.0,0.0,0.0,73.29898124262184
37,2020-03-07,-26.000406981720243,-10234.076071296931,11950.263608560228,-26.000406981720243,-26.000406981720243,643.6721857076275,643.6721857076275,643.6721857076275,643.6721857076275,643.6721857076275,643.6721857076275,0.0,0.0,0.0,617.6717787259072
38,2020-03-08,-16.796025774092744,-10037.318547557687,11645.926553011255,-16.796025774092744,-16.796025774092744,912.9633457908067,912.9633457908067,912.9633457908067,912.9633457908067,912.9633457908067,912.9633457908067,0.0,0.0,0.0,896.1673200167139
39,2020-03-09,-7.5916445664653045,-11895.398009991854,10219.525374815883,-7.5916445664653045,-7.5916445664653045,-539.5968216654342,-539.5968216654342,-539.5968216654342,-539.5968216654342,-539.5968216654342,-539.5968216654342,0.0,0.0,0.0,-547.1884662318995
40,2020-03-10,1.6127366411621338,-10915.314751277074,11330.900280240083,1.6127366411621338,1.6127366411621338,-389.47263577906864,-389.47263577906864,-389.47263577906864,-389.47263577906864,-389.47263577906864,-389.47263577906864,0.0,0.0,0.0,-387.8598991379065
41,2020-03-11,10.817117848789632,-11467.362874053619,10300.936129235555,10.817117848789632,10.817117848789632,-725.5370308262798,-725.5370308262798,-725.5370308262798,-725.5370308262798,-725.5370308262798,-725.5370308262798,0.0,0.0,0.0,-714.7199129774901
42,2020-03-12,20.02149905641713,-11364.954205628383,10963.645808861047,20.021499056417134,20.021499056417134,-10.532649170659251,-10.532649170659251,-10.532649170659251,-10.532649170659251,-10.532649170659251,-10.532649170659251,0.0,0.0,0.0,9.48884988575788
43,2020-03-13,29.225887760298225,-12122.354059967958,10900.88465839688,29.225887760298225,29.225887760298225,108.50360594601955,108.50360594601955,108.50360594601955,108.50360594601955,108.50360594601955,108.50360594601955,0.0,0.0,0.0,137.72949370631778
44,2020-03-14,38.43027646417938,-10502.595813818141,11190.367132747344,38.43027646417938,38.43027646417938,643.6721857097106,643.6721857097106,643.6721857097106,643.6721857097106,643.6721857097106,643.6721857097106,0.0,0.0,0.0,682.10246217389
45,2020-03-15,47.63466516806048,-10987.429432181987,11286.295638827898,47.63466516806048,47.63466516806048,912.9633457907275,912.9633457907275,912.9633457907275,912.9633457907275,912.9633457907275,912.9633457907275,0.0,0.0,0.0,960.598010958788
46,2020-03-16,56.83905387194163,-11151.83046199493,10332.772499016375,56.83905387194163,56.83905387194163,-539.5968216662922,-539.5968216662922,-539.5968216662922,-539.5968216662922,-539.5968216662922,-539.5968216662922,0.0,0.0,0.0,-482.7577677943505
47,2020-03-17,66.04344257582267,-11759.871449908393,10506.770296305056,66.04344257582267,66.04344257582267,-389.472635778877,-389.472635778877,-389.472635778877,-389.472635778877,-389.472635778877,-389.472635778877,0.0,0.0,0.0,-323.42919320305435
48,2020-03-18,75.25029309270244,-11841.111322679575,10269.546902924541,75.25029309270244,75.25029309270244,-725.5370308257277,-725.5370308257277,-725.5370308257277,-725.5370308257277,-725.5370308257277,-725.5370308257277,0.0,0.0,0.0,-650.2867377330252
49,2020-03-19,84.45714360958222,-11278.812041602252,10646.382722846374,84.45714360958222,84.45714360958222,-10.53264916896017,-10.53264916896017,-10.53264916896017,-10.53264916896017,-10.53264916896017,-10.53264916896017,0.0,0.0,0.0,73.92449444062206
